1.000000000000000000e+00,4.751899259259260155e-01,4.700220103703704466e-01,1.990501683111111086e-01,3.462555214814815319e-01,4.003074663148148415e-01,4.609278037037036757e-01,3.768951807407407983e-01,3.164793604444444131e-01,3.685885078518519320e-01,3.360332435777777516e-01,2.802730688888888100e-01,2.918692796296296077e-01,1.262381951111110900e-01,1.862995533703703521e-01,2.292863186666666275e-01,1.958532492962963278e-01,5.008679703703703551e-02,7.038442777777778603e-02,4.049381444444444811e-01,3.980307788888889364e-01,2.868042051851851237e-01,1.795190140740741402e-01,1.263080362962963332e-01,9.051879888888887671e-02,2.637768811111110834e-01,1.720647811111111480e-01,9.180875296296296673e-02,6.727111481481477806e-02,1.206299803148148525e-01,2.577244107407408169e-01,1.690492125925925349e-01,2.131078069259259022e-01,1.565711995185185001e-01,1.679241591111110821e-01,1.892283631111111031e-01,1.709052133333333334e-01,1.271230451851851906e-01,1.333944285185185152e-01,1.414540188148148137e-01,1.963681644444444097e-01,1.915594288518518151e-01,1.508296841851851644e-01,2.503709506666667028e-01,2.683238847037036634e-01,2.363828807407408195e-01,3.109933148148148474e-01,3.028892200000000146e-01,1.569768044444444233e-01,3.143958796296296154e-01,3.093347459259259691e-01,2.534288386296296713e-01,2.682129377777777157e-01,3.801708185185184719e-01,2.361968299629629842e-01,2.234491594074073939e-01,4.597853703703702610e-01,6.299036703703703166e-01,4.254101822222222107e-01,2.819052677777777460e-01,1.649704911111111172e-01,3.478956574074074104e-01,2.624355840740740797e-01,2.301125499999999713e-01,1.925183892062962976e-01,2.223607303703702964e-01,2.489915959259259293e-01,2.777440144444444647e-01,1.969099463444443920e-01,6.916879040740739337e-02,1.656968334444444690e-01,6.627414007407407548e-02,5.092175551851852583e-02,8.895152962962959292e-03,1.252312814814814934e-01,1.623666029629629859e-01,6.990565088888887890e-02,3.580133177777777287e-01,3.334600007407408362e-01,2.569681957777778525e-01,1.139809433333333205e-01,8.233871037037036877e-02,6.071507462962963397e-02,1.264739153592592258e-01,1.401641153148148189e-01,1.970083840037037681e-01,8.029071370370370608e-02,6.192923974074075050e-02,1.068591198518518415e-01,1.444519948148147992e-01,1.212187077777777816e-01,1.210423644444444669e-01,8.796677619629628131e-02,1.527526248148148025e-01,1.602245230999999881e-01,1.507003971851851865e-01,1.392900717777777742e-01,1.702801037037036946e-01,1.820599466666666388e-01,8.756435281481483868e-02,2.565437088148148082e-01,2.307315024074073906e-01,2.438111914814815040e-01,2.597359551851851633e-01,2.977997692592592727e-01,1.520570449259258938e-01,2.206287737037037344e-01,2.537672822592592636e-01,2.212341182592592048e-01,2.679340514814815277e-01,3.647429292592592187e-01,2.620422344444444662e-01,2.436760711111111144e-01,4.270068688888888353e-01
4.751899259259260155e-01,1.000000000000000000e+00,3.248448199999999786e-01,2.189088959259259115e-01,3.381665267037036737e-01,4.467627748148149114e-01,2.341116514814814697e-01,1.665172211111111411e-01,2.829440474814815532e-01,3.910652111111110885e-01,2.491859517777777200e-01,2.050933227777777534e-01,2.799782666666665240e-02,4.634094962592592848e-02,2.039878340740740315e-01,1.276556307407407109e-01,9.298923400000001782e-02,4.967846418518517132e-02,6.872442992592590894e-02,1.815406522222222097e-01,7.192182622222222099e-02,5.567002388888889902e-02,9.420603962962961764e-02,1.098072451481481582e-01,5.515579407407408125e-02,1.294214882592592819e-01,7.425628011111111426e-02,4.869114814814815007e-02,3.375876266666667097e-02,8.207762837037037296e-02,2.004662199999999728e-01,1.675534218518519025e-01,1.289442199999999705e-01,2.855946481481481947e-02,9.456620714814814588e-02,8.666651681481478409e-02,5.174458370370368931e-02,1.175091297703703547e-01,1.210831333333333149e-01,1.074638673703703640e-01,6.952796925925926186e-02,3.605697451851851837e-02,8.366312774074075032e-02,1.925338959259259020e-01,1.175320897407407250e-01,1.906357507407407670e-01,1.997393359629629772e-01,3.028728800370369956e-01,1.895371692592592305e-01,1.931216566666666412e-01,2.111319259259259729e-01,8.246833148148147163e-02,1.134786172074074007e-01,1.566446492592592776e-01,7.876384229999999764e-02,5.269037148148147248e-02,9.093192585185184973e-02,3.112454664444445074e-01,5.913408814814814507e-01,1.446794781481481607e-01,1.117482144444444103e-01,3.117361741851851775e-01,1.600365554074074104e-01,1.264868437037036941e-01,1.181268048148148148e-01,1.331705122222222037e-01,2.399593843703703433e-01,1.710623968888888846e-01,1.437250445555555700e-01,4.128373222222224415e-02,3.622931703703703016e-02,1.195573674444444512e-01,3.838911014814815059e-02,1.804856159259259768e-02,5.666836037037036727e-02,7.369186074074074444e-02,7.230260533333336681e-02,1.361086646666666289e-01,1.216616418518518677e-02,6.772118629629629571e-02,1.652391185185186212e-02,5.043571374074074659e-02,9.341577129629628773e-02,1.041498999999999897e-01,9.140948803333331929e-02,1.563582411111111292e-01,7.918274762962962399e-02,1.895904243703703737e-02,9.419773837037036246e-02,1.465926145555555560e-01,1.272608159259259464e-01,6.596725670370370831e-02,2.462592233333332423e-02,5.130581011111112061e-02,4.156538244444445140e-02,1.479298002444444649e-01,1.334489085185185109e-01,6.439032329629632012e-02,2.529561055555555604e-02,1.034669923333333269e-01,2.120468407407406775e-01,1.067737577777777835e-01,1.939798077777777907e-01,1.573725066666666894e-01,2.890220866666667332e-01,1.736581361111111110e-01,1.555660388518518289e-01,1.811844892592592848e-01,1.444650474074073987e-01,1.243314899629629627e-01,1.660956259259259438e-01,1.264393177777777821e-01,5.613088114814815399e-02,5.780031377777777868e-02
4.700220103703704466e-01,3.248448199999999786e-01,1.000000000000000000e+00,2.513353732962962939e-01,2.591572237037037540e-01,1.780028903333333301e-01,5.527458037037036309e-01,4.509011844444443806e-01,2.987963770000000019e-01,4.709725851851853107e-01,4.245519544444445459e-01,4.477127611111110239e-01,2.756726691851851263e-01,1.283904705555555525e-01,3.556182440370370124e-01,2.177916578333332631e-01,1.452965160222222663e-01,1.463377940740740249e-02,8.258022688888889962e-02,2.842751833333333478e-01,2.075523225925925697e-01,1.404342311111111130e-01,1.190310040740740760e-01,5.902425555555554371e-02,3.989639370370369476e-02,2.696227944444444247e-01,7.962564000000003916e-02,2.147511377777777675e-02,1.147147296296297143e-02,7.377962848148147956e-02,3.888102399999999736e-01,2.894379251851851298e-01,2.675578662962962984e-01,1.124631999999999993e-01,5.001423744444443570e-02,1.070805753740740884e-01,9.001010385185183316e-02,7.627175018518518590e-02,1.065434759259259456e-01,9.750793222222221834e-02,1.133924559259259363e-01,6.822009912222223860e-02,1.230845717407407641e-01,1.985700192592592395e-01,1.780701004444444624e-01,1.269836410370369928e-01,1.903492129629630047e-01,3.359887374074073674e-01,2.321037959259259764e-01,4.104547274074072938e-01,3.902685307407406379e-01,2.292828869133332614e-01,1.386251266666666537e-01,2.594522566666666030e-01,1.401940672592592585e-01,1.433002722222222469e-01,2.544389577777778633e-01,3.706914288888888964e-01,1.732925358518518366e-01,5.322218148148148975e-01,9.123433629629629227e-02,1.810388614370370408e-01,3.993842092592592707e-01,3.237177511111111183e-01,1.015767895555555328e-01,1.209547114814814583e-01,2.739023014814814250e-01,2.608754074074073892e-01,2.926851926666666492e-01,1.871636481481481484e-01,1.431915753333333208e-01,1.801836805555555587e-01,1.276469837037036772e-02,-2.828215925925923416e-03,9.354072222222221955e-02,1.342744796296296561e-01,8.783998466666664839e-02,2.000306880000000120e-01,1.093653340740740887e-01,1.188707233333333307e-01,3.899640296296296577e-02,1.188412448148147733e-02,1.000629518518517981e-02,4.419785192592592948e-02,6.773839666666667259e-02,2.472448836666666927e-01,-2.050270462962962628e-02,-1.243847529629629571e-02,4.769694003703703333e-02,1.974485508888888519e-01,2.570018385185185439e-01,8.956806740740739028e-03,8.458433333333305413e-04,2.596822807407407965e-02,4.764940788888887696e-02,1.031177013703704071e-01,1.055069752962962959e-01,1.010138259888888890e-01,3.333373126296296229e-02,8.566611555555557478e-02,1.705960850740740886e-01,1.305576437518518318e-01,1.655609922222222030e-01,1.740070969999999717e-01,3.046471174074074084e-01,2.403805922962962693e-01,3.105043433333333214e-01,2.894089703703703886e-01,1.896746553259259227e-01,1.460592817777777719e-01,2.181056614814814720e-01,1.658225448148148151e-01,1.274881692592592930e-01,2.189964425925926550e-01
1.990501683111111086e-01,2.189088959259259115e-01,2.513353732962962939e-01,1.000000000000000000e+00,3.011863077037036929e-01,2.428065177777777861e-01,7.354921481481480061e-02,5.956403185185186328e-02,7.723761037037037147e-02,2.329614658148148609e-01,3.057966388518518763e-01,1.887531811111111402e-01,2.632341481481479967e-03,1.076612370370369845e-02,1.554249605185184790e-01,3.244706259259259873e-02,-2.000005185185190545e-03,1.700314159259259245e-02,1.026597703703703707e-01,1.143795040740740732e-01,-6.552198518518499801e-04,5.818483575555555981e-02,1.887215914814815154e-01,4.920829281481481354e-02,2.106721844444443825e-02,-9.098478925925928065e-03,-2.077803596296296657e-02,6.448012018518518851e-02,5.298048403703702752e-02,9.413567111111111052e-02,9.142439455555556593e-02,2.364346588888888989e-01,1.766945541481481363e-01,1.980023603703703339e-01,7.213429477777777432e-02,1.272528055185185025e-01,7.843784522222220501e-02,9.989384985185187360e-02,6.075862051481482895e-02,9.062321037037036897e-02,6.734850296296295002e-02,9.057139407407407972e-02,8.825343407407408580e-02,1.253838283703703482e-01,1.226796559259259456e-01,1.774926970370370172e-01,1.374481161481481417e-01,1.576521058148147858e-01,1.051524580000000320e-01,1.382630018518518356e-01,2.139170574074074072e-01,6.315936296296296992e-02,4.230108940740740647e-02,6.441977662962962425e-02,2.797790414814815829e-02,9.635231518518515628e-03,-2.576426555555555095e-02,1.488454644444444086e-01,1.582262177777778167e-01,1.419649500296296385e-01,3.100785316666666569e-01,2.880806281481481657e-01,6.776123681481480143e-02,6.658221962962962426e-02,1.136757341111111277e-02,-4.214814407407406482e-02,1.571040511851851673e-01,2.084218674074073963e-01,1.779955866666666775e-01,9.082770518518516745e-02,1.772430018518518849e-02,8.929747470370370810e-02,2.693060100000000193e-02,1.533735296296297179e-02,4.611226974074075086e-02,2.073230407407407327e-02,1.215087135925925904e-01,9.344119074074076770e-02,-3.862595529629630348e-02,2.064310503333333449e-02,1.525818507407407376e-01,2.844409481481481594e-02,4.755398140740742241e-02,4.537828666666667704e-02,1.009691777777777313e-02,-1.765195296296296137e-02,3.014191766666666703e-02,4.653626696296296605e-02,1.016322307407407505e-01,2.346353966666666901e-01,1.540747935555555614e-01,3.706086114814815397e-02,1.334675841481481606e-01,1.056905844444444575e-01,5.695606896666666197e-02,1.214590722592592820e-01,1.375505715185184885e-01,5.267269681481481780e-02,8.499359222222223342e-02,8.241784000000001997e-02,1.719607456666666367e-01,1.153099694814814780e-01,1.140733259259259502e-01,1.294001786666666709e-01,1.687211081481481412e-01,1.096632482962962840e-01,1.397375922222222067e-01,2.112302614814815238e-01,6.518412444444444953e-02,1.337743364444443639e-02,6.269239148148146590e-02,4.059128937037037588e-02,8.243582962962962141e-03,-3.363129185185184666e-02
3.462555214814815319e-01,3.381665267037036737e-01,2.591572237037037540e-01,3.011863077037036929e-01,1.000000000000000000e+00,5.893309222222220534e-01,5.559582481481480792e-02,5.824712592592590568e-03,8.885410518518516154e-02,2.473595092592592859e-01,6.354675111111111052e-01,4.557693288888888805e-01,4.217851518518517945e-02,-1.637205652962963470e-02,1.680002521851852171e-01,-2.901716999999999838e-02,-6.413348000000000659e-02,4.463907548148147997e-02,1.371693579259259388e-01,5.996017333333333310e-01,7.940484148148148347e-02,1.506980044444444500e-01,4.766567962962962035e-01,9.574659407407405676e-02,7.987220259259258937e-02,-1.604407203703703544e-01,-1.598726147407407427e-01,1.180024555555555556e-02,-1.063174090740740679e-01,-2.048880892592592692e-02,1.012657054814814911e-01,2.904188244444443900e-01,3.161169762962963703e-01,4.678788718518520628e-01,8.263177755555554949e-02,2.349559337037037399e-01,1.528600423333333347e-01,1.073174944444444390e-01,1.246951165925925947e-01,1.254191892592592950e-01,1.289827033333333373e-01,2.490534822222222333e-01,8.050081555555557711e-02,2.422880772259259075e-01,3.150313903703703677e-01,2.701751088888889041e-01,2.574301333333333108e-01,3.153071697037037602e-01,2.288191555555555909e-02,2.867825822222221932e-01,5.379910888888889131e-01,1.280469999999999942e-01,7.725609448148150482e-02,1.486636303703703366e-01,1.662113955925926256e-01,9.720290333333335420e-02,-4.522279500000000313e-02,3.363592977777777882e-01,2.523656651851852173e-01,1.577381940740740784e-01,2.721873931851852002e-01,7.533084592592592665e-01,1.028650270370370587e-02,7.751269259259262363e-03,1.258369414814815013e-01,-8.504697777777778245e-03,2.607100537037037036e-01,5.480306374074075393e-01,4.056231514814814254e-01,2.826602840740741196e-01,-1.347239259259256174e-04,2.120497881851851896e-01,5.056625433333333808e-02,1.339444270370371108e-02,-4.853897320370369889e-02,-1.291943600740740605e-01,1.068462911111111024e-01,6.172797740740739725e-01,7.374085261481481968e-02,1.760920940740741125e-01,4.357179588888888677e-01,6.909527685185185009e-02,1.321391845925925790e-01,1.209122859259259414e-01,-9.762031888888890452e-02,-1.285480870370370454e-01,-1.272673555555555586e-02,-1.217274925925926066e-01,3.515801037037036281e-02,4.379310814814815211e-01,2.700297496296296673e-01,9.186264888888888425e-02,3.379910381481480708e-01,1.791072760222222060e-01,1.644891547777777574e-01,1.438287109999999702e-01,1.482585825925925582e-01,1.194477977777777811e-01,3.263365799999999872e-01,4.100728492592592422e-02,2.871480029629629449e-01,3.263521799999999917e-01,2.724867107407407674e-01,1.856943022222222739e-01,3.375773451851852291e-01,7.875657977777777985e-02,1.958076318518518488e-01,5.104697222222223107e-01,1.566862803703703844e-01,6.106361270370368882e-02,1.874693743444444671e-01,2.148850288888889126e-01,6.487883437037035572e-02,-3.331245996296295503e-02
4.003074663148148415e-01,4.467627748148149114e-01,1.780028903333333301e-01,2.428065177777777861e-01,5.893309222222220534e-01,1.000000000000000000e+00,4.700244481481481024e-02,-2.261197359259259701e-02,-2.454165959259259604e-03,1.363117666666666394e-01,3.924683777777777105e-01,2.793822585185185003e-01,-7.349123259259265038e-03,-5.010550174074073632e-02,1.020935344288889240e-01,2.033232151851851327e-02,-2.482493325925926031e-02,6.303628481481481083e-02,1.625587982962963252e-01,3.336190900777776802e-01,-5.450818185185184878e-02,1.052705756296296452e-01,3.142871233333333625e-01,1.473343758888888966e-01,1.287138262962962965e-01,-1.536212021296295971e-01,-8.508784938888888649e-02,5.351035777777776725e-02,-1.119226940740740417e-02,1.682597636296296467e-02,4.603004580666666956e-02,2.248159885185184725e-01,2.365009370370370345e-01,2.665451782592592744e-01,5.295827329629627933e-02,1.311903787407407707e-01,1.000513333333333393e-01,1.389372970370370275e-01,1.297339359259259417e-01,1.308116533629629374e-01,9.949957814814813783e-02,1.994203825185185130e-01,1.122626585185184933e-01,2.828034518518518503e-01,2.872410800000000375e-01,3.300520599999999805e-01,2.858889377777777963e-01,3.469392033333333902e-01,8.187145551851854330e-02,2.393785212592592360e-01,4.107681592592591913e-01,1.042158534074074105e-01,9.545334111111108966e-02,1.084547190814814654e-01,1.453860016814814693e-01,6.805005796296297038e-02,-7.854775407407406373e-02,3.723135181481481149e-01,4.336810925925926319e-01,1.570650423703703891e-01,2.655139955555554376e-01,6.885243518518516792e-01,7.525038000000000560e-02,7.365782592592592937e-02,3.523115740740739854e-02,-6.654460222222222110e-02,2.008770844444444648e-01,3.615761155555554662e-01,3.091409100740741267e-01,2.429028848888888925e-01,1.428470037037036025e-02,2.147764644444444537e-01,6.337552814814816082e-02,3.992920481481480183e-02,1.620950911111111378e-02,-5.171147488888887950e-02,1.350749650740740992e-01,4.013971677777777303e-01,-1.634904962962962713e-02,1.528196391111110997e-01,3.152299788888888732e-01,1.102089288518518506e-01,1.599588272222222107e-01,1.446832984814815093e-01,-2.914920059629629370e-02,-5.191039055555556059e-02,4.848582925925927489e-02,-1.077124333333333468e-02,6.532003259259257233e-02,3.623383057777778693e-01,2.530242274074073761e-01,5.715056862962963197e-02,2.266010744444444946e-01,1.137401107407407241e-01,1.181567931481481426e-01,1.744225250000000227e-01,1.553914166296296029e-01,9.275837851851854998e-02,2.564141680370370380e-01,9.741333229629628443e-02,3.474672648148149356e-01,2.825523262962962856e-01,3.245136299999999419e-01,2.368717287407407224e-01,3.367224896296296399e-01,1.730705769629629631e-01,2.121391874074074479e-01,4.092307025925926434e-01,1.716866151851851596e-01,7.236701030370371046e-02,1.942078187407407230e-01,1.758301569259259345e-01,7.543427281481479563e-02,-8.396746788888889701e-02
4.609278037037036757e-01,2.341116514814814697e-01,5.527458037037036309e-01,7.354921481481480061e-02,5.559582481481480792e-02,4.700244481481481024e-02,1.000000000000000000e+00,6.757021481481482184e-01,3.924779577777777750e-01,3.428986044444444214e-01,2.098729637037037299e-01,2.546639839629629698e-01,2.991916555555556023e-01,2.089454503703702948e-01,2.396553118518518211e-01,4.499621940370371331e-01,3.339266403703703978e-01,9.648610592592593571e-02,6.720877185185185343e-02,1.548147655555555113e-01,3.069645340740740913e-01,2.215436181481482136e-01,1.287423525925926633e-02,1.475988800000000156e-01,7.669214333333333744e-02,5.072295191111110269e-01,3.429321196296296614e-01,1.213360670370370320e-01,1.319578733333333365e-01,1.202096207407407219e-01,3.556645618518519680e-01,1.353870788888889010e-01,2.193810173333333724e-01,1.522921666666668915e-03,1.501454012592592646e-01,6.506755111111112155e-02,6.955165144444443170e-02,7.783408572222220989e-02,1.047279323333333290e-01,1.392019709999999799e-01,1.182657988888888984e-01,4.230144259259258771e-02,1.067738082925925730e-01,1.496571581481481450e-01,6.366996977777777955e-02,5.489052703703704156e-02,1.539030840740740758e-01,1.686552838148147881e-01,2.654274941481481465e-01,3.622069606222222959e-01,1.965940533333333240e-01,3.323034348148148354e-01,2.992323325185184957e-01,3.480924528888888481e-01,1.747226014814814987e-01,2.416900491851851629e-01,4.381342629629629282e-01,3.132811977777777424e-01,1.570219871481481622e-01,3.174371900000000357e-01,6.705476296296228149e-04,-4.336395185185189065e-03,5.180139777777778010e-01,4.319835492592592474e-01,1.449818155555555321e-01,2.553114514814814329e-01,1.548294864814814542e-01,7.867442970370372435e-02,1.163018533333333299e-01,3.078578988888888701e-02,1.374835185185185049e-01,2.480728592592594192e-02,4.951027803703703101e-02,6.051769933333333434e-02,1.966332851851851915e-01,3.586654970370370954e-01,5.032531243296296114e-02,6.589246159259257163e-02,1.800362796296296197e-01,1.825672303703703425e-01,-9.458189037037036118e-02,5.514244129629629343e-02,7.579081962962963548e-02,1.433209557407407464e-01,3.060677414814815256e-01,4.045502170370371409e-01,1.157309438518518696e-01,1.293705133333333535e-01,9.638397103703701119e-02,6.714735722962963949e-02,6.855229481481482645e-02,7.863654140740738985e-02,-8.100246159259259782e-02,2.912959465814815227e-02,5.631319814814814140e-02,1.019533648185185215e-01,1.321195488888889102e-01,9.419540444444443605e-02,-5.536604444444442712e-03,1.579246866666666749e-01,1.476211470370370205e-01,7.413609259259258677e-02,1.049209470370370267e-01,1.549238510000000013e-01,1.176429174074074130e-01,2.591380829629629790e-01,2.693368385925924979e-01,8.735348185185183578e-02,2.512584488888888190e-01,3.497819025925925640e-01,2.834446503703704212e-01,2.201816388888888643e-01,2.733070285185185688e-01,3.730345951851851138e-01
3.768951807407407983e-01,1.665172211111111411e-01,4.509011844444443806e-01,5.956403185185186328e-02,5.824712592592590568e-03,-2.261197359259259701e-02,6.757021481481482184e-01,1.000000000000000000e+00,3.414059796296296523e-01,2.659319140740740717e-01,1.791603024444444747e-01,2.001878232592592122e-01,3.550124782592591344e-01,2.463710027777777922e-01,2.970566055555555196e-01,5.486719999999998265e-01,4.195452611111110675e-01,9.306421140740742115e-02,3.839535488888889264e-02,7.982260148148150047e-02,3.460185848148147891e-01,2.141560418518518860e-01,1.750139592592592566e-03,1.842807477481481770e-01,8.108641584074073594e-02,5.049850703703703259e-01,3.459750340740740393e-01,8.196379374074071189e-02,1.306991847777777827e-01,1.268905505185185245e-01,3.501316370370369246e-01,1.214982388888888737e-01,2.415955237037037129e-01,5.892149255555552585e-03,1.282968972962963417e-01,7.192894407407407487e-02,5.684734814814815240e-02,4.707532644444444025e-02,8.816061492592590365e-02,1.312993555555555802e-01,1.236157127003704032e-01,5.432621525925926398e-02,1.388257157740740433e-01,1.361091722222221856e-01,-1.278448148148143880e-03,6.974163579629631682e-02,1.591920818518518799e-01,1.168113700000000116e-01,2.544671974074073084e-01,3.374264788888888256e-01,1.575889412592592631e-01,3.408857281481481594e-01,2.666754292592592446e-01,2.824709222222221983e-01,1.289254426666666675e-01,2.319370683703703417e-01,4.325336851851852016e-01,2.181242356666666937e-01,4.972305741851851951e-02,2.042718377777777428e-01,2.383553999999999534e-02,-6.626655407407408549e-02,3.760382148148147530e-01,4.291616962962963022e-01,1.137576434074074050e-01,2.136461141481481307e-01,8.102713370370369372e-02,1.980798196296295471e-02,7.062024074074074731e-02,-1.431495111111111100e-02,1.582813394074074065e-01,1.516506659259258052e-02,4.719562914814815630e-02,1.095836166666666611e-01,2.573673907407407757e-01,4.395569740740740139e-01,3.445571348148147861e-02,-8.278044444444409037e-04,1.874112788888888381e-01,1.792600354444444377e-01,-1.353817866666666980e-01,5.007370385185185707e-02,8.577441333333334084e-02,1.918148829629629237e-01,3.089338166666666385e-01,3.542117585185184936e-01,1.004287659259259224e-01,1.503784312592592598e-01,9.599594629629629172e-02,1.648087629629630541e-02,3.454379418518518235e-02,5.852377796296295148e-02,-1.077896353703703541e-01,7.702067037037039175e-03,5.195320481481480873e-02,7.488597777777777909e-02,9.947012203333330249e-02,1.080391196296296152e-01,-1.371706684444443970e-02,1.471407046666666774e-01,8.728619666666664889e-02,1.565527444444445027e-02,5.532658296296296546e-02,1.219151059259259567e-01,6.605461814814815591e-02,1.899982929629630002e-01,2.127732961037036574e-01,4.932827214814815286e-02,2.188617090740741233e-01,3.009206802592591656e-01,2.219490047814814959e-01,1.643486959259259084e-01,2.438928462962962895e-01,3.510385277777777757e-01
3.164793604444444131e-01,2.829440474814815532e-01,2.987963770000000019e-01,7.723761037037037147e-02,8.885410518518516154e-02,-2.454165959259259604e-03,3.924779577777777750e-01,3.414059796296296523e-01,1.000000000000000000e+00,6.149352733333331988e-01,2.278039322222222274e-01,3.620223062962962812e-01,3.110671100000000355e-01,3.686044370370371026e-01,5.695327666666665234e-01,2.741450092592592758e-01,2.754098988888888933e-01,6.844022814814815225e-02,8.541004518518520439e-02,2.578013981481481753e-01,4.187003836296296355e-01,2.551368977777778158e-01,1.673309922222222246e-01,6.090628322222223917e-02,4.835672111111110477e-02,4.406890222222222819e-01,2.045816762962963109e-01,7.948915370370369937e-02,1.519279555185185648e-01,2.383387247777777884e-01,5.034343140740740186e-01,3.204633022222223016e-01,2.201947060000000178e-01,7.783556703703704838e-02,2.795780500000000779e-01,2.291610240740740434e-01,1.459648010740740576e-01,1.172941311111111024e-01,1.003635514814814750e-01,1.160794612222222078e-01,1.582507029259259401e-01,1.111817601851851911e-01,7.852330025925925716e-02,5.877287211111110327e-02,9.029590918518518028e-02,5.337656925925925860e-02,9.069914577777779541e-02,1.461849472222221946e-01,2.489953410000000089e-01,2.485923022222222278e-01,1.397826174074074113e-01,1.548531211111111028e-01,1.749393442592592773e-01,2.269224511111110620e-01,5.837683448148148907e-02,8.744113813333331819e-02,3.258687892592592728e-01,1.436677265925925817e-01,1.481836766666666250e-01,1.071341287037037154e-01,4.227610703703704037e-02,-4.588744555555554494e-02,1.464671848148147992e-01,1.598714541111111442e-01,5.169183629629628962e-01,4.969374074074074388e-01,3.087919207407406885e-01,8.528618740740742665e-02,1.038851636296296427e-01,9.918278518518518216e-02,1.831250907407407091e-01,1.656092911111111121e-01,8.598308111111110930e-02,3.568142588888888883e-02,1.314367061481481469e-01,1.799348576666666422e-01,6.659915914814815152e-02,1.117500268888888953e-01,2.484749070370369795e-01,1.554001767407406920e-01,-8.055481851851845759e-03,3.838671977777777938e-02,1.534329066666666533e-02,8.819801740740740303e-02,1.446452347407407579e-01,3.011182866666667901e-01,1.098255898888888804e-01,1.289101837037037179e-01,1.830886644074073699e-01,8.339278111111109171e-02,1.828368679259259333e-01,1.551526181481481248e-01,8.626256596296295875e-02,1.627258877777777446e-01,1.310211534074073869e-01,1.395885737407407401e-01,1.635019709259259157e-01,1.449378070370370419e-01,7.307840874074074400e-02,6.432977929629629665e-02,7.485831766666664611e-02,8.676811668518516485e-02,4.812610511111109490e-02,8.335110392592592898e-02,1.016974321111111107e-01,1.619039510740740428e-01,1.071609437777777812e-01,3.937651358148147596e-02,1.403828058888888786e-01,1.752482967037037320e-01,1.889598356666666590e-01,1.053898011111111116e-01,8.868364048148145995e-02,3.001503633333333365e-01
3.685885078518519320e-01,3.910652111111110885e-01,4.709725851851853107e-01,2.329614658148148609e-01,2.473595092592592859e-01,1.363117666666666394e-01,3.428986044444444214e-01,2.659319140740740717e-01,6.149352733333331988e-01,1.000000000000000000e+00,3.653124977777777449e-01,4.470992037037036515e-01,2.347647967407407166e-01,2.433248592962963253e-01,4.841079518518519031e-01,1.533663161851852030e-01,9.736457525925923395e-02,-1.195902612592592180e-02,1.224199675925925768e-01,3.426179884444444657e-01,3.043176400000000004e-01,1.761279099999999986e-01,2.394791192592592433e-01,2.563936422222222455e-02,3.926496518518519593e-03,2.638738084444444687e-01,2.916499703703703469e-02,2.160955925925925336e-02,6.481866088888887933e-02,1.591742348148148245e-01,4.972022777777777569e-01,4.011787166666667126e-01,2.525333603703703855e-01,1.638533185555555716e-01,2.037603614814814390e-01,2.472310047037037106e-01,1.152687992962962704e-01,1.421827081481481514e-01,9.522953348148149866e-02,7.713796851851852099e-02,1.082334159259259188e-01,7.509317188888887940e-02,1.500656918518518401e-02,4.771252888888889016e-02,1.085629278888888688e-01,5.511802933333333210e-02,9.972854016481481898e-02,2.651328224074073758e-01,2.130005933333332935e-01,2.880421193333332908e-01,2.616666811111111879e-01,1.173263833333333395e-01,1.291448840740740400e-01,1.939185740740740349e-01,7.028281356666667146e-02,3.856250888888888839e-02,2.003775076666666488e-01,2.265854066666666555e-01,2.526791911111111455e-01,2.698159814814815594e-01,1.035337022222222181e-01,1.160498459259259180e-01,2.004064100000000070e-01,1.687611140740740978e-01,3.113818541481481739e-01,3.715011233333332941e-01,5.509478370370369804e-01,2.437001807777777196e-01,2.082444767777777983e-01,1.355533544814814528e-01,1.484350529629629434e-01,2.026986288888888987e-01,4.425996637037035719e-02,-2.771725111111110473e-02,4.927578814814815439e-02,6.815428481481482226e-02,1.091212074074074390e-01,1.998820403703703841e-01,1.509402881481481662e-01,1.079444993333333186e-01,1.132253459259259243e-01,1.176936481481481722e-02,-2.379538413703703031e-02,1.746068937407407526e-02,2.470193629629628337e-02,2.267824254444444909e-01,3.836899296296297085e-02,5.814337555555555009e-02,1.658020487037036861e-01,2.060110789999999581e-01,3.174498452222223044e-01,1.269097700000000051e-01,1.661292095555555737e-01,1.480309551851852201e-01,8.713842822222223061e-02,1.626060574074074394e-01,1.350451996296296309e-01,9.928282513333333559e-02,5.473332822222221755e-02,3.416164703703702954e-02,8.060096307407407790e-02,8.331945185185184177e-02,1.015268076666666630e-01,7.318522888888887024e-02,2.286944785185184570e-01,1.843848332962962910e-01,2.088655029629629123e-01,1.684705686666666535e-01,1.202436344999999879e-01,1.240793303703704026e-01,1.736693786666666517e-01,1.075544012222222207e-01,1.508168296296296534e-02,1.985199496296296273e-01
