simulation,G1,G2,correlation,distance
2,10.0000,0.6000,0.125756,0.386770
2,10.0000,0.7000,0.114861,0.474211
2,10.0000,0.8000,0.134962,0.458423
2,10.0000,0.9000,0.105600,0.414778
2,10.0000,1.0000,0.140618,0.436207
2,10.0000,2.0000,0.091502,0.607339
2,10.0000,3.0000,0.204122,0.461124
2,10.0000,4.0000,0.051119,0.580093
2,10.0000,5.0000,0.149597,0.525754
2,10.0000,10.0000,0.117607,0.574024
2,10.0000,15.0000,0.088936,0.584788
2,10.0000,20.0000,0.104283,0.595706
2,10.0000,25.0000,0.097678,0.602556
2,10.0000,30.0000,0.093583,0.603446
2,15.0000,0.1000,0.086023,0.515212
2,15.0000,0.2000,0.085249,0.546238
2,15.0000,0.3000,0.074749,0.564696
2,15.0000,0.4000,0.084449,0.546864
2,15.0000,0.5000,0.076295,0.567183
2,15.0000,0.6000,0.074869,0.569577
2,15.0000,0.7000,0.085589,0.546379
2,15.0000,0.8000,0.069922,0.584410
2,15.0000,0.9000,0.094859,0.526708
2,15.0000,1.0000,0.077322,0.590891
2,15.0000,2.0000,0.088259,0.804653
2,15.0000,3.0000,0.075256,0.709877
2,15.0000,4.0000,0.068575,0.788562
2,15.0000,5.0000,0.091758,0.749364
2,15.0000,10.0000,0.041513,0.793657
2,15.0000,15.0000,0.064137,0.777959
2,15.0000,20.0000,0.043288,0.642109
2,15.0000,25.0000,0.028619,0.771340
2,15.0000,30.0000,0.032006,0.804050
2,20.0000,0.1000,0.067739,0.578882
2,20.0000,0.2000,0.073474,0.511703
2,20.0000,0.3000,0.061445,0.573268
2,20.0000,0.4000,0.076763,0.544953
2,20.0000,0.5000,0.071116,0.600941
2,20.0000,0.6000,0.077628,0.563862
2,20.0000,0.7000,0.081054,0.649418
2,20.0000,0.8000,0.091271,0.637160
2,20.0000,0.9000,0.071381,0.550847
2,20.0000,1.0000,0.065015,0.554408
2,20.0000,2.0000,0.011025,0.772617
2,20.0000,3.0000,0.039830,0.816038
2,20.0000,4.0000,0.033935,0.820835
2,20.0000,5.0000,0.042652,0.788473
2,20.0000,10.0000,-0.000225,0.771611
2,20.0000,15.0000,0.020032,0.802295
2,20.0000,20.0000,0.029240,0.720826
2,20.0000,25.0000,0.041877,0.828637
2,20.0000,30.0000,0.039600,0.647894
2,25.0000,0.1000,0.067002,0.564230
2,25.0000,0.2000,0.068938,0.558398
2,25.0000,0.3000,0.065691,0.584768
2,25.0000,0.4000,0.064869,0.540902
2,25.0000,0.5000,0.054918,0.571939
2,25.0000,0.6000,0.058505,0.574505
2,25.0000,0.7000,0.065981,0.569019
2,25.0000,0.8000,0.063398,0.556656
2,25.0000,0.9000,0.061532,0.564912
2,25.0000,1.0000,0.069473,0.570605
2,25.0000,2.0000,0.069689,0.743536
2,25.0000,3.0000,0.082392,0.584609
2,25.0000,4.0000,0.052437,0.695806
2,25.0000,5.0000,0.054573,0.725883
2,25.0000,10.0000,0.015901,0.801553
2,25.0000,15.0000,0.009257,0.821109
2,25.0000,20.0000,0.018951,0.778373
2,25.0000,25.0000,0.024185,0.765871
2,25.0000,30.0000,0.021025,0.777812
2,30.0000,0.1000,0.064731,0.588804
2,30.0000,0.2000,0.055396,0.576531
2,30.0000,0.3000,0.064095,0.583319
2,30.0000,0.4000,0.064316,0.575162
2,30.0000,0.5000,0.071356,0.561036
2,30.0000,0.6000,0.066003,0.590229
2,30.0000,0.7000,0.071850,0.572678
2,30.0000,0.8000,0.063934,0.551029
2,30.0000,0.9000,0.065600,0.583349
2,30.0000,1.0000,0.058742,0.561149
2,30.0000,2.0000,0.060215,0.760516
2,30.0000,3.0000,0.000274,0.785819
2,30.0000,4.0000,0.038651,0.764481
2,30.0000,5.0000,0.059735,0.711057
2,30.0000,10.0000,0.022185,0.814063
2,30.0000,15.0000,0.012207,0.825203
2,30.0000,20.0000,-0.043106,0.828482
2,30.0000,25.0000,-0.006287,0.828441
2,30.0000,30.0000,0.013507,0.812991
3,0.1000,0.1000,0.033907,0.240702
3,0.1000,0.2000,0.021711,0.239948
3,0.1000,0.3000,0.079580,0.239245
3,0.1000,0.4000,0.061600,0.240548
3,0.1000,0.5000,0.111397,0.236342
3,0.1000,0.6000,0.094554,0.238224
3,0.1000,0.7000,0.189328,0.231889
3,0.1000,0.8000,0.162365,0.232318
3,0.1000,0.9000,0.176152,0.232097
3,0.1000,1.0000,0.217131,0.226465
3,0.1000,2.0000,0.289437,0.225684
3,0.1000,3.0000,0.276335,0.223317
3,0.1000,4.0000,0.362803,0.216362
3,0.1000,5.0000,0.426800,0.208653
3,0.1000,10.0000,0.377374,0.236945
3,0.1000,15.0000,0.411127,0.238239
3,0.1000,20.0000,0.355064,0.234965
3,0.1000,25.0000,0.383547,0.246957
3,0.1000,30.0000,0.353969,0.239882
3,0.2000,0.1000,0.076631,0.238207
3,0.2000,0.2000,0.068018,0.238054
3,0.2000,0.3000,0.097975,0.234351
3,0.2000,0.4000,0.130810,0.233294
3,0.2000,0.5000,0.132188,0.234056
3,0.2000,0.6000,0.174677,0.231035
3,0.2000,0.7000,0.219668,0.226703
3,0.2000,0.8000,0.244320,0.224837
3,0.2000,0.9000,0.202802,0.221430
3,0.2000,1.0000,0.219040,0.224420
3,0.2000,2.0000,0.335415,0.220333
3,0.2000,3.0000,0.341503,0.216352
3,0.2000,4.0000,0.363990,0.213330
3,0.2000,5.0000,0.349161,0.216601
3,0.2000,10.0000,0.363062,0.228076
3,0.2000,15.0000,0.398142,0.235937
3,0.2000,20.0000,0.381882,0.230459
3,0.2000,25.0000,0.383598,0.228303
3,0.2000,30.0000,0.347147,0.250963
3,0.3000,0.1000,0.127925,0.234503
3,0.3000,0.2000,0.130707,0.235357
3,0.3000,0.3000,0.134255,0.232428
3,0.3000,0.4000,0.188123,0.228900
3,0.3000,0.5000,0.224602,0.223311
3,0.3000,0.6000,0.216801,0.225458
3,0.3000,0.7000,0.204327,0.220279
3,0.3000,0.8000,0.261251,0.219545
3,0.3000,0.9000,0.276859,0.221343
3,0.3000,1.0000,0.243451,0.219266
3,0.3000,2.0000,0.374726,0.221127
3,0.3000,3.0000,0.383123,0.211673
3,0.3000,4.0000,0.307533,0.224140
3,0.3000,5.0000,0.417146,0.207104
3,0.3000,10.0000,0.425343,0.209901
3,0.3000,15.0000,0.365637,0.229607
3,0.3000,20.0000,0.398741,0.217677
3,0.3000,25.0000,0.352228,0.246004
3,0.3000,30.0000,0.396944,0.225153
3,0.4000,0.1000,0.174910,0.229443
3,0.4000,0.2000,0.186281,0.222990
3,0.4000,0.3000,0.221833,0.225131
3,0.4000,0.4000,0.244079,0.222292
3,0.4000,0.5000,0.268555,0.219916
3,0.4000,0.6000,0.231468,0.217563
3,0.4000,0.7000,0.238189,0.216054
3,0.4000,0.8000,0.273341,0.213340
3,0.4000,0.9000,0.276293,0.210157
3,0.4000,1.0000,0.239002,0.220512
3,0.4000,2.0000,0.350269,0.213591
3,0.4000,3.0000,0.411740,0.215449
3,0.4000,4.0000,0.212950,0.239641
3,0.4000,5.0000,0.317742,0.220890
3,0.4000,10.0000,0.402788,0.221243
3,0.4000,15.0000,0.413567,0.216463
3,0.4000,20.0000,0.409258,0.225214
3,0.4000,25.0000,0.323288,0.270013
3,0.4000,30.0000,0.343540,0.221251
3,0.5000,0.1000,0.204908,0.222567
3,0.5000,0.2000,0.212363,0.226592
3,0.5000,0.3000,0.258938,0.214598
3,0.5000,0.4000,0.219851,0.213182
3,0.5000,0.5000,0.331463,0.206832
3,0.5000,0.6000,0.261072,0.207394
3,0.5000,0.7000,0.272020,0.209849
3,0.5000,0.8000,0.257675,0.210905
3,0.5000,0.9000,0.269752,0.209127
3,0.5000,1.0000,0.318728,0.198904
3,0.5000,2.0000,0.426504,0.191173
3,0.5000,3.0000,0.449972,0.200252
3,0.5000,4.0000,0.374704,0.211494
3,0.5000,5.0000,0.332590,0.219114
3,0.5000,10.0000,0.405985,0.229164
3,0.5000,15.0000,0.384697,0.225585
3,0.5000,20.0000,0.407892,0.220994
3,0.5000,25.0000,0.369366,0.236773
3,0.5000,30.0000,0.368266,0.235097
3,0.6000,0.1000,0.247220,0.218927
3,0.6000,0.2000,0.214284,0.209775
3,0.6000,0.3000,0.217951,0.218539
3,0.6000,0.4000,0.277237,0.204763
3,0.6000,0.5000,0.314362,0.202029
3,0.6000,0.6000,0.286086,0.200011
3,0.6000,0.7000,0.312650,0.206109
3,0.6000,0.8000,0.238787,0.212939
3,0.6000,0.9000,0.260893,0.201148
3,0.6000,1.0000,0.306822,0.204879
3,0.6000,2.0000,0.426191,0.191119
3,0.6000,3.0000,0.371441,0.204570
3,0.6000,4.0000,0.389248,0.206745
3,0.6000,5.0000,0.323979,0.223546
3,0.6000,10.0000,0.411688,0.221585
3,0.6000,15.0000,0.433915,0.222902
3,0.6000,20.0000,0.383490,0.230314
3,0.6000,25.0000,0.298198,0.263073
3,0.6000,30.0000,0.386278,0.233455
3,0.7000,0.1000,0.250855,0.205960
3,0.7000,0.2000,0.218396,0.214297
3,0.7000,0.3000,0.301209,0.203693
3,0.7000,0.4000,0.265544,0.209783
3,0.7000,0.5000,0.277443,0.198807
3,0.7000,0.6000,0.307733,0.204771
3,0.7000,0.7000,0.326611,0.208801
3,0.7000,0.8000,0.256225,0.216668
3,0.7000,0.9000,0.350184,0.198531
3,0.7000,1.0000,0.373312,0.198164
3,0.7000,2.0000,0.350410,0.200196
3,0.7000,3.0000,0.405527,0.214008
3,0.7000,4.0000,0.435865,0.215939
3,0.7000,5.0000,0.353002,0.244405
3,0.7000,10.0000,0.359614,0.236982
3,0.7000,15.0000,0.437652,0.215550
3,0.7000,20.0000,0.382938,0.222133
3,0.7000,25.0000,0.373790,0.225026
3,0.7000,30.0000,0.280794,0.276424
3,0.8000,0.1000,0.253268,0.209498
3,0.8000,0.2000,0.259905,0.201635
3,0.8000,0.3000,0.276759,0.208662
3,0.8000,0.4000,0.210588,0.222753
3,0.8000,0.5000,0.242443,0.214282
3,0.8000,0.6000,0.213618,0.212701
3,0.8000,0.7000,0.323641,0.202305
3,0.8000,0.8000,0.376932,0.193883
3,0.8000,0.9000,0.280726,0.211078
3,0.8000,1.0000,0.352802,0.201606
3,0.8000,2.0000,0.409119,0.214087
3,0.8000,3.0000,0.328612,0.222402
3,0.8000,4.0000,0.400716,0.212047
3,0.8000,5.0000,0.354082,0.227888
3,0.8000,10.0000,0.420050,0.219493
3,0.8000,15.0000,0.470968,0.203814
3,0.8000,20.0000,0.369964,0.232807
3,0.8000,25.0000,0.361804,0.233164
3,0.8000,30.0000,0.356287,0.236804
3,0.9000,0.1000,0.266255,0.211627
3,0.9000,0.2000,0.231225,0.210587
3,0.9000,0.3000,0.290589,0.201322
3,0.9000,0.4000,0.326889,0.206352
3,0.9000,0.5000,0.309813,0.204800
3,0.9000,0.6000,0.289965,0.218154
3,0.9000,0.7000,0.276790,0.214237
3,0.9000,0.8000,0.257552,0.231046
3,0.9000,0.9000,0.311365,0.216012
3,0.9000,1.0000,0.336716,0.219697
3,0.9000,2.0000,0.312138,0.213569
3,0.9000,3.0000,0.279770,0.240783
3,0.9000,4.0000,0.322121,0.223532
3,0.9000,5.0000,0.406434,0.203231
3,0.9000,10.0000,0.390972,0.224997
3,0.9000,15.0000,0.458951,0.202860
3,0.9000,20.0000,0.382634,0.221713
3,0.9000,25.0000,0.429140,0.238162
3,0.9000,30.0000,0.278460,0.275448
3,1.0000,0.1000,0.228991,0.222788
3,1.0000,0.2000,0.224012,0.213414
3,1.0000,0.3000,0.265103,0.205924
3,1.0000,0.4000,0.277242,0.216950
3,1.0000,0.5000,0.248015,0.216657
3,1.0000,0.6000,0.238769,0.218162
3,1.0000,0.7000,0.274383,0.220938
3,1.0000,0.8000,0.269960,0.232951
3,1.0000,0.9000,0.283775,0.213327
3,1.0000,1.0000,0.305365,0.217840
3,1.0000,2.0000,0.356659,0.238529
3,1.0000,3.0000,0.290998,0.234631
3,1.0000,4.0000,0.380666,0.242252
3,1.0000,5.0000,0.414858,0.214075
3,1.0000,10.0000,0.449605,0.205698
3,1.0000,15.0000,0.378693,0.218661
3,1.0000,20.0000,0.424883,0.253382
3,1.0000,25.0000,0.442666,0.219091
3,1.0000,30.0000,0.265572,0.265121
3,2.0000,0.1000,0.253046,0.226072
3,2.0000,0.2000,0.229989,0.245603
3,2.0000,0.3000,0.208155,0.244162
3,2.0000,0.4000,0.223239,0.252996
3,2.0000,0.5000,0.246231,0.244323
3,2.0000,0.6000,0.258123,0.219397
3,2.0000,0.7000,0.247069,0.221862
3,2.0000,0.8000,0.231851,0.241560
3,2.0000,0.9000,0.177654,0.231796
3,2.0000,1.0000,0.131503,0.314077
3,2.0000,2.0000,0.216292,0.278686
3,2.0000,3.0000,0.198346,0.278817
3,2.0000,4.0000,0.222818,0.302655
3,2.0000,5.0000,0.269226,0.239994
3,2.0000,10.0000,0.329300,0.240855
3,2.0000,15.0000,0.420444,0.235459
3,2.0000,20.0000,0.313070,0.254918
3,2.0000,25.0000,0.328491,0.260826
3,2.0000,30.0000,0.313586,0.276796
3,3.0000,0.1000,0.163853,0.295356
3,3.0000,0.2000,0.132480,0.344484
3,3.0000,0.3000,0.145732,0.367264
3,3.0000,0.4000,0.138962,0.328230
3,3.0000,0.5000,0.185435,0.294677
3,3.0000,0.6000,0.176457,0.287629
3,3.0000,0.7000,0.190597,0.325725
3,3.0000,0.8000,0.203601,0.306815
3,3.0000,0.9000,0.213158,0.264381
3,3.0000,1.0000,0.171281,0.308930
3,3.0000,2.0000,0.209779,0.314613
3,3.0000,3.0000,0.266613,0.326638
3,3.0000,4.0000,0.214239,0.326817
3,3.0000,5.0000,0.227560,0.276807
3,3.0000,10.0000,0.281527,0.291249
3,3.0000,15.0000,0.361261,0.265533
3,3.0000,20.0000,0.374519,0.242358
3,3.0000,25.0000,0.366437,0.257089
3,3.0000,30.0000,0.288185,0.297190
3,4.0000,0.1000,0.145055,0.348783
3,4.0000,0.2000,0.101217,0.426635
3,4.0000,0.3000,0.183441,0.322481
3,4.0000,0.4000,0.107427,0.431855
3,4.0000,0.5000,0.151761,0.395369
3,4.0000,0.6000,0.133546,0.363247
3,4.0000,0.7000,0.160876,0.460271
3,4.0000,0.8000,0.107012,0.424945
3,4.0000,0.9000,0.147758,0.397502
3,4.0000,1.0000,0.150121,0.352670
3,4.0000,2.0000,0.147226,0.421202
3,4.0000,3.0000,0.197959,0.415184
3,4.0000,4.0000,0.122590,0.559075
3,4.0000,5.0000,0.153581,0.398654
3,4.0000,10.0000,0.241410,0.359961
3,4.0000,15.0000,0.226464,0.358032
3,4.0000,20.0000,0.273020,0.301362
3,4.0000,25.0000,0.266984,0.305474
3,4.0000,30.0000,0.277380,0.292766
3,5.0000,0.1000,0.099462,0.434151
3,5.0000,0.2000,0.137233,0.376534
3,5.0000,0.3000,0.125578,0.411731
3,5.0000,0.4000,0.143080,0.422157
3,5.0000,0.5000,0.142943,0.374853
3,5.0000,0.6000,0.192400,0.351270
3,5.0000,0.7000,0.149148,0.401797
3,5.0000,0.8000,0.118981,0.357436
3,5.0000,0.9000,0.165726,0.353391
3,5.0000,1.0000,0.066255,0.473842
3,5.0000,2.0000,0.064761,0.682868
3,5.0000,3.0000,0.096897,0.484697
3,5.0000,4.0000,0.096777,0.522203
3,5.0000,5.0000,0.085510,0.558763
3,5.0000,10.0000,0.050885,0.560162
3,5.0000,15.0000,0.151300,0.491962
3,5.0000,20.0000,0.146738,0.481043
3,5.0000,25.0000,0.212731,0.384628
3,5.0000,30.0000,0.169417,0.495549
3,10.0000,0.1000,0.150639,0.398878
3,10.0000,0.2000,0.136525,0.420922
3,10.0000,0.3000,0.147470,0.396190
3,10.0000,0.4000,0.157385,0.423751
3,10.0000,0.5000,0.108290,0.414647
3,10.0000,0.6000,0.110139,0.466579
3,10.0000,0.7000,0.145473,0.425493
3,10.0000,0.8000,0.112032,0.450200
3,10.0000,0.9000,0.147996,0.443675
3,10.0000,1.0000,0.167178,0.360259
3,10.0000,2.0000,0.181467,0.483938
3,10.0000,3.0000,0.288907,0.498204
3,10.0000,4.0000,0.108804,0.528995
3,10.0000,5.0000,0.176499,0.522923
3,10.0000,10.0000,0.081489,0.664048
3,10.0000,15.0000,0.132842,0.532482
3,10.0000,20.0000,0.148746,0.523316
3,10.0000,25.0000,0.118547,0.589484
3,10.0000,30.0000,0.134636,0.551194
3,15.0000,0.1000,0.071739,0.573253
3,15.0000,0.2000,0.080866,0.553364
3,15.0000,0.3000,0.078379,0.564647
3,15.0000,0.4000,0.076006,0.566458
3,15.0000,0.5000,0.083897,0.540534
3,15.0000,0.6000,0.083085,0.540974
3,15.0000,0.7000,0.104320,0.657835
3,15.0000,0.8000,0.079974,0.541287
3,15.0000,0.9000,0.103982,0.829779
3,15.0000,1.0000,0.082389,0.538560
3,15.0000,2.0000,0.059759,0.776048
3,15.0000,3.0000,0.081670,0.728067
3,15.0000,4.0000,0.042816,0.773164
3,15.0000,5.0000,0.044871,0.765408
3,15.0000,10.0000,0.047567,0.766987
3,15.0000,15.0000,0.033152,0.792612
3,15.0000,20.0000,0.039961,0.800099
3,15.0000,25.0000,0.084874,0.820588
3,15.0000,30.0000,0.027189,0.784836
3,20.0000,0.1000,0.071845,0.531597
3,20.0000,0.2000,0.062600,0.594405
3,20.0000,0.3000,0.069609,0.557440
3,20.0000,0.4000,0.070440,0.533043
3,20.0000,0.5000,0.068348,0.578929
3,20.0000,0.6000,0.081951,0.480536
3,20.0000,0.7000,0.071125,0.575251
3,20.0000,0.8000,0.073950,0.530714
3,20.0000,0.9000,0.063211,0.559600
3,20.0000,1.0000,0.088489,0.589973
3,20.0000,2.0000,0.065950,0.579512
3,20.0000,3.0000,0.086674,0.501490
3,20.0000,4.0000,0.099127,0.488381
3,20.0000,5.0000,0.026301,0.802581
3,20.0000,10.0000,0.024215,0.785931
3,20.0000,15.0000,0.035377,0.720715
3,20.0000,20.0000,0.027300,0.824246
3,20.0000,25.0000,-0.018225,0.774195
3,20.0000,30.0000,0.035001,0.690235
3,25.0000,0.1000,0.058557,0.558915
3,25.0000,0.2000,0.065744,0.576700
3,25.0000,0.3000,0.068133,0.547213
3,25.0000,0.4000,0.063424,0.556887
3,25.0000,0.5000,0.063053,0.561638
3,25.0000,0.6000,0.063460,0.577487
3,25.0000,0.7000,0.068677,0.539873
3,25.0000,0.8000,0.075282,0.526603
3,25.0000,0.9000,0.070989,0.573928
3,25.0000,1.0000,0.070109,0.748457
3,25.0000,2.0000,0.038794,0.750467
3,25.0000,3.0000,0.070990,0.643772
3,25.0000,4.0000,0.065688,0.614772
3,25.0000,5.0000,0.028868,0.799088
3,25.0000,10.0000,0.018485,0.826894
3,25.0000,15.0000,0.021331,0.825812
3,25.0000,20.0000,-0.020307,0.790708
3,25.0000,25.0000,-0.027836,0.805036
3,25.0000,30.0000,0.015509,0.771139
3,30.0000,0.1000,0.057751,0.569016
3,30.0000,0.2000,0.065819,0.577793
3,30.0000,0.3000,0.056575,0.569353
3,30.0000,0.4000,0.058134,0.581420
3,30.0000,0.5000,0.053758,0.567645
3,30.0000,0.6000,0.059946,0.561935
3,30.0000,0.7000,0.065053,0.572096
3,30.0000,0.8000,0.057030,0.566310
3,30.0000,0.9000,0.068345,0.568267
3,30.0000,1.0000,0.056811,0.568716
3,30.0000,2.0000,0.065404,0.670016
3,30.0000,3.0000,0.045751,0.770768
3,30.0000,4.0000,0.031939,0.805305
3,30.0000,5.0000,0.002781,0.772002
3,30.0000,10.0000,-0.021874,0.786977
3,30.0000,15.0000,0.024662,0.810922
3,30.0000,20.0000,0.003226,0.801496
3,30.0000,25.0000,0.003873,0.792469
3,30.0000,30.0000,0.018859,0.824106
4,0.1000,0.1000,0.031553,0.240546
4,0.1000,0.2000,0.045450,0.239818
4,0.1000,0.3000,0.084449,0.239198
4,0.1000,0.4000,0.066487,0.238748
4,0.1000,0.5000,0.076943,0.237275
4,0.1000,0.6000,0.123973,0.236343
4,0.1000,0.7000,0.148083,0.235039
4,0.1000,0.8000,0.204634,0.232291
4,0.1000,0.9000,0.177717,0.231711
4,0.1000,1.0000,0.207046,0.228283
4,0.1000,2.0000,0.269911,0.226656
4,0.1000,3.0000,0.307878,0.224209
4,0.1000,4.0000,0.358806,0.210673
4,0.1000,5.0000,0.368412,0.216190
4,0.1000,10.0000,0.414251,0.222866
4,0.1000,15.0000,0.405268,0.221185
4,0.1000,20.0000,0.334163,0.234500
4,0.1000,25.0000,0.287761,0.256784
4,0.1000,30.0000,0.394928,0.234609
4,0.2000,0.1000,0.028639,0.238310
4,0.2000,0.2000,0.068413,0.238159
4,0.2000,0.3000,0.074831,0.237960
4,0.2000,0.4000,0.154105,0.231163
4,0.2000,0.5000,0.154646,0.233286
4,0.2000,0.6000,0.224677,0.224386
4,0.2000,0.7000,0.211452,0.229911
4,0.2000,0.8000,0.233303,0.227249
4,0.2000,0.9000,0.214113,0.223399
4,0.2000,1.0000,0.231545,0.225068
4,0.2000,2.0000,0.279421,0.223501
4,0.2000,3.0000,0.421307,0.213246
4,0.2000,4.0000,0.362661,0.212341
4,0.2000,5.0000,0.354570,0.223122
4,0.2000,10.0000,0.331004,0.238679
4,0.2000,15.0000,0.365867,0.232113
4,0.2000,20.0000,0.378671,0.227907
4,0.2000,25.0000,0.363295,0.227683
4,0.2000,30.0000,0.306590,0.271255
4,0.3000,0.1000,0.108676,0.233106
4,0.3000,0.2000,0.102371,0.235958
4,0.3000,0.3000,0.183585,0.230397
4,0.3000,0.4000,0.207127,0.230608
4,0.3000,0.5000,0.211220,0.230395
4,0.3000,0.6000,0.245790,0.224782
4,0.3000,0.7000,0.227056,0.221393
4,0.3000,0.8000,0.284918,0.219963
4,0.3000,0.9000,0.234668,0.221737
4,0.3000,1.0000,0.266862,0.219387
4,0.3000,2.0000,0.292898,0.212170
4,0.3000,3.0000,0.284944,0.220142
4,0.3000,4.0000,0.391750,0.214235
4,0.3000,5.0000,0.409423,0.212199
4,0.3000,10.0000,0.387315,0.220254
4,0.3000,15.0000,0.407932,0.222660
4,0.3000,20.0000,0.408892,0.249819
4,0.3000,25.0000,0.419510,0.223405
4,0.3000,30.0000,0.283114,0.259074
4,0.4000,0.1000,0.157668,0.229177
4,0.4000,0.2000,0.146754,0.224859
4,0.4000,0.3000,0.251331,0.219410
4,0.4000,0.4000,0.246827,0.218863
4,0.4000,0.5000,0.265189,0.214693
4,0.4000,0.6000,0.264773,0.215025
4,0.4000,0.7000,0.267767,0.212588
4,0.4000,0.8000,0.252446,0.217656
4,0.4000,0.9000,0.254459,0.212900
4,0.4000,1.0000,0.291273,0.218316
4,0.4000,2.0000,0.350301,0.210941
4,0.4000,3.0000,0.300868,0.225710
4,0.4000,4.0000,0.352858,0.204282
4,0.4000,5.0000,0.379768,0.215551
4,0.4000,10.0000,0.339959,0.231539
4,0.4000,15.0000,0.391263,0.226522
4,0.4000,20.0000,0.447188,0.216582
4,0.4000,25.0000,0.372169,0.244607
4,0.4000,30.0000,0.344372,0.266242
4,0.5000,0.1000,0.180527,0.223273
4,0.5000,0.2000,0.232929,0.220581
4,0.5000,0.3000,0.216670,0.217557
4,0.5000,0.4000,0.236398,0.212301
4,0.5000,0.5000,0.277756,0.202550
4,0.5000,0.6000,0.237764,0.214861
4,0.5000,0.7000,0.271805,0.207453
4,0.5000,0.8000,0.254456,0.221520
4,0.5000,0.9000,0.346685,0.195217
4,0.5000,1.0000,0.241392,0.204651
4,0.5000,2.0000,0.313035,0.205040
4,0.5000,3.0000,0.417969,0.204009
4,0.5000,4.0000,0.324967,0.209805
4,0.5000,5.0000,0.274587,0.231307
4,0.5000,10.0000,0.422322,0.218997
4,0.5000,15.0000,0.417841,0.207500
4,0.5000,20.0000,0.397815,0.219671
4,0.5000,25.0000,0.378546,0.234452
4,0.5000,30.0000,0.417773,0.229238
4,0.6000,0.1000,0.211035,0.215905
4,0.6000,0.2000,0.270282,0.211844
4,0.6000,0.3000,0.293263,0.206990
4,0.6000,0.4000,0.270973,0.206521
4,0.6000,0.5000,0.195854,0.213280
4,0.6000,0.6000,0.305056,0.210391
4,0.6000,0.7000,0.248726,0.213595
4,0.6000,0.8000,0.294027,0.210380
4,0.6000,0.9000,0.331483,0.205264
4,0.6000,1.0000,0.342026,0.207414
4,0.6000,2.0000,0.369787,0.204561
4,0.6000,3.0000,0.334514,0.218788
4,0.6000,4.0000,0.361607,0.215375
4,0.6000,5.0000,0.448534,0.204830
4,0.6000,10.0000,0.411206,0.226393
4,0.6000,15.0000,0.360818,0.222202
4,0.6000,20.0000,0.368843,0.243130
4,0.6000,25.0000,0.348406,0.235389
4,0.6000,30.0000,0.371185,0.230569
4,0.7000,0.1000,0.238099,0.219182
4,0.7000,0.2000,0.303330,0.207349
4,0.7000,0.3000,0.220648,0.204402
4,0.7000,0.4000,0.281173,0.203502
4,0.7000,0.5000,0.229692,0.213012
4,0.7000,0.6000,0.328107,0.206766
4,0.7000,0.7000,0.290695,0.200811
4,0.7000,0.8000,0.299414,0.204908
4,0.7000,0.9000,0.293427,0.191362
4,0.7000,1.0000,0.277359,0.204687
4,0.7000,2.0000,0.437779,0.180230
4,0.7000,3.0000,0.466970,0.196695
4,0.7000,4.0000,0.424961,0.210654
4,0.7000,5.0000,0.230861,0.270884
4,0.7000,10.0000,0.419926,0.233228
4,0.7000,15.0000,0.413987,0.229541
4,0.7000,20.0000,0.414495,0.226545
4,0.7000,25.0000,0.413916,0.245697
4,0.7000,30.0000,0.378851,0.228320
4,0.8000,0.1000,0.249343,0.208268
4,0.8000,0.2000,0.257368,0.212627
4,0.8000,0.3000,0.187606,0.214244
4,0.8000,0.4000,0.313334,0.216113
4,0.8000,0.5000,0.329380,0.203001
4,0.8000,0.6000,0.295178,0.210287
4,0.8000,0.7000,0.291365,0.206931
4,0.8000,0.8000,0.235551,0.216894
4,0.8000,0.9000,0.297435,0.215541
4,0.8000,1.0000,0.297089,0.217181
4,0.8000,2.0000,0.343523,0.199837
4,0.8000,3.0000,0.326880,0.211457
4,0.8000,4.0000,0.426510,0.202184
4,0.8000,5.0000,0.305728,0.246035
4,0.8000,10.0000,0.378594,0.207544
4,0.8000,15.0000,0.456353,0.221201
4,0.8000,20.0000,0.397571,0.218671
4,0.8000,25.0000,0.346448,0.239193
4,0.8000,30.0000,0.381153,0.225983
4,0.9000,0.1000,0.245423,0.220193
4,0.9000,0.2000,0.270772,0.218772
4,0.9000,0.3000,0.257454,0.212520
4,0.9000,0.4000,0.255015,0.214957
4,0.9000,0.5000,0.337634,0.206640
4,0.9000,0.6000,0.247138,0.221623
4,0.9000,0.7000,0.253516,0.217365
4,0.9000,0.8000,0.294306,0.224790
4,0.9000,0.9000,0.242108,0.215891
4,0.9000,1.0000,0.330112,0.218829
4,0.9000,2.0000,0.294542,0.223070
4,0.9000,3.0000,0.414940,0.213408
4,0.9000,4.0000,0.318330,0.227093
4,0.9000,5.0000,0.410228,0.218945
4,0.9000,10.0000,0.384013,0.248458
4,0.9000,15.0000,0.379005,0.257488
4,0.9000,20.0000,0.387628,0.228329
4,0.9000,25.0000,0.406145,0.242235
4,0.9000,30.0000,0.427811,0.223817
4,1.0000,0.1000,0.276798,0.207746
4,1.0000,0.2000,0.219312,0.226277
4,1.0000,0.3000,0.260925,0.218738
4,1.0000,0.4000,0.283575,0.214005
4,1.0000,0.5000,0.262632,0.216056
4,1.0000,0.6000,0.249733,0.210219
4,1.0000,0.7000,0.319703,0.212657
4,1.0000,0.8000,0.273873,0.228706
4,1.0000,0.9000,0.268916,0.228629
4,1.0000,1.0000,0.351479,0.208360
4,1.0000,2.0000,0.269996,0.245177
4,1.0000,3.0000,0.308377,0.232422
4,1.0000,4.0000,0.411733,0.193515
